x,y,species_0 logistic values
1000.0,1000.0,0.12846099
1001.0,1001.0,0.30310178
1002.0,1002.0,0.2871756
1003.0,1003.0,0.034365375
1004.0,1004.0,0.33783072
1005.0,1005.0,0.4090585
1006.0,1006.0,0.5351981
1007.0,1007.0,0.21521309
1008.0,1008.0,0.21875487
1009.0,1009.0,0.21947795
1010.0,1010.0,0.1340962
1011.0,1011.0,0.2417567
1012.0,1012.0,0.17238797
1013.0,1013.0,0.3422655
1014.0,1014.0,0.32585397
1015.0,1015.0,0.2789716
1016.0,1016.0,0.35565263
1017.0,1017.0,0.19800699
1018.0,1018.0,0.63002264
1019.0,1019.0,0.062861845
1020.0,1020.0,0.33137473
1021.0,1021.0,0.65057117
1022.0,1022.0,0.43113858
1023.0,1023.0,0.47070962
1024.0,1024.0,0.24998632
1025.0,1025.0,0.329725
1026.0,1026.0,0.14566173
1027.0,1027.0,0.24481158
1028.0,1028.0,0.23760203
1029.0,1029.0,0.07384464
1030.0,1030.0,0.27482283
1031.0,1031.0,0.3350624
1032.0,1032.0,0.073854886
1033.0,1033.0,0.5190778
1034.0,1034.0,0.24016193
1035.0,1035.0,0.06508194
1036.0,1036.0,0.19516182
1037.0,1037.0,0.16499689
1038.0,1038.0,0.06758294
1039.0,1039.0,0.37417492
1040.0,1040.0,0.22843927
1041.0,1041.0,0.30261597
1042.0,1042.0,0.4535568
1043.0,1043.0,0.13283473
1044.0,1044.0,0.13042817
1045.0,1045.0,0.08203896
1046.0,1046.0,0.87314767
1047.0,1047.0,0.40877226
1048.0,1048.0,0.39928538
1049.0,1049.0,0.7014019
1050.0,1050.0,0.065961674
1051.0,1051.0,0.31172627
1052.0,1052.0,0.21650302
1053.0,1053.0,0.19857135
1054.0,1054.0,0.3941134
1055.0,1055.0,0.23970959
1056.0,1056.0,0.26732093
1057.0,1057.0,0.70945776
1058.0,1058.0,0.068278015
1059.0,1059.0,0.42781892
1060.0,1060.0,0.35359508
1061.0,1061.0,0.13977553
1062.0,1062.0,0.04953781
1063.0,1063.0,0.13171276
1064.0,1064.0,0.6531082
1065.0,1065.0,0.243037
1066.0,1066.0,0.20539692
1067.0,1067.0,0.51013297
1068.0,1068.0,0.0768129
1069.0,1069.0,0.18429701
1070.0,1070.0,0.2536323
1071.0,1071.0,0.6269626
1072.0,1072.0,0.22736378
1073.0,1073.0,0.18860942
1074.0,1074.0,0.1429484
1075.0,1075.0,0.23825973
1076.0,1076.0,0.1730661
1077.0,1077.0,0.1882041
1078.0,1078.0,0.18375134
1079.0,1079.0,0.66573405
1080.0,1080.0,0.1663811
1081.0,1081.0,0.34388882
1082.0,1082.0,0.098517604
1083.0,1083.0,0.27083868
1084.0,1084.0,0.23204279
1085.0,1085.0,0.5958233
1086.0,1086.0,0.26550633
1087.0,1087.0,0.3867575
1088.0,1088.0,0.3721389
1089.0,1089.0,0.401366
1090.0,1090.0,0.46696183
1091.0,1091.0,0.1991833
1092.0,1092.0,0.30500263
1093.0,1093.0,0.122135684
1094.0,1094.0,0.075006366
1095.0,1095.0,0.5790211
1096.0,1096.0,0.0956834
1097.0,1097.0,0.39620724
1098.0,1098.0,0.0829356
1099.0,1099.0,0.18648586
1100.0,1100.0,0.17142135
1101.0,1101.0,0.30266166
1102.0,1102.0,0.3450326
1103.0,1103.0,0.14704295
1104.0,1104.0,0.2732186
1105.0,1105.0,0.28017366
1106.0,1106.0,0.53045356
1107.0,1107.0,0.88351357
1108.0,1108.0,0.82449925
1109.0,1109.0,0.23287131
1110.0,1110.0,0.122045375
1111.0,1111.0,0.17961273
1112.0,1112.0,0.15718228
1113.0,1113.0,0.32182413
1114.0,1114.0,0.099547945
1115.0,1115.0,0.36573893
1116.0,1116.0,0.2082212
1117.0,1117.0,0.36136958
1118.0,1118.0,0.3102337
1119.0,1119.0,0.24022289
1120.0,1120.0,0.21472444
1121.0,1121.0,0.23036656
1122.0,1122.0,0.21030381
1123.0,1123.0,0.19906871
1124.0,1124.0,0.45326924
1125.0,1125.0,0.17928801
1126.0,1126.0,0.110632725
1127.0,1127.0,0.17023574
1128.0,1128.0,0.37066814
1129.0,1129.0,0.2986055
1130.0,1130.0,0.56027204
1131.0,1131.0,0.0043828064
1132.0,1132.0,0.082358174
1133.0,1133.0,0.44951826
1134.0,1134.0,0.29391888
1135.0,1135.0,0.28463966
1136.0,1136.0,0.24890047
1137.0,1137.0,0.7493326
1138.0,1138.0,0.36275262
1139.0,1139.0,0.40469363
1140.0,1140.0,0.45054418
1141.0,1141.0,0.16047452
1142.0,1142.0,0.69934344
1143.0,1143.0,0.30954078
1144.0,1144.0,0.14947005
1145.0,1145.0,0.41629335
1146.0,1146.0,0.18292645
1147.0,1147.0,0.17932731
1148.0,1148.0,0.8825551
1149.0,1149.0,0.047553707
1150.0,1150.0,0.45472643
1151.0,1151.0,0.42281854
1152.0,1152.0,0.1615781
1153.0,1153.0,0.01060838
1154.0,1154.0,0.4353219
1155.0,1155.0,0.40158406
1156.0,1156.0,0.28396317
1157.0,1157.0,0.32304317
1158.0,1158.0,0.036202528
1159.0,1159.0,0.10338149
1160.0,1160.0,0.37192458
1161.0,1161.0,0.19928862
1162.0,1162.0,0.030738523
1163.0,1163.0,0.23942983
1164.0,1164.0,0.0767119
1165.0,1165.0,0.5169217
1166.0,1166.0,0.1913409
1167.0,1167.0,0.14608133
1168.0,1168.0,0.18664478
1169.0,1169.0,0.28925925
1170.0,1170.0,0.019455886
1171.0,1171.0,0.07398529
1172.0,1172.0,0.16865072
1173.0,1173.0,0.7730423
1174.0,1174.0,0.039289363
1175.0,1175.0,0.27036974
1176.0,1176.0,0.3720582
1177.0,1177.0,0.3243383
1178.0,1178.0,0.22927439
1179.0,1179.0,0.41182604
1180.0,1180.0,0.20269299
1181.0,1181.0,0.22680517
1182.0,1182.0,0.35314193
1183.0,1183.0,0.080128096
1184.0,1184.0,0.15470552
1185.0,1185.0,0.44584167
1186.0,1186.0,0.2766123
1187.0,1187.0,0.51396877
1188.0,1188.0,0.28985962
1189.0,1189.0,0.17901313
1190.0,1190.0,0.29309404
1191.0,1191.0,0.48216578
1192.0,1192.0,0.19640402
1193.0,1193.0,0.070798874
1194.0,1194.0,0.42708978
1195.0,1195.0,0.25271317
1196.0,1196.0,0.097668305
1197.0,1197.0,0.2987651
1198.0,1198.0,0.6774273
1199.0,1199.0,0.25094005
1200.0,1200.0,0.0917783
1201.0,1201.0,0.1618689
1202.0,1202.0,0.4584363
1203.0,1203.0,0.23041166
1204.0,1204.0,0.04310427
1205.0,1205.0,0.19177546
1206.0,1206.0,0.40008312
1207.0,1207.0,0.25763938
1208.0,1208.0,0.33688718
1209.0,1209.0,0.2179558
1210.0,1210.0,0.13840371
1211.0,1211.0,0.4823991
1212.0,1212.0,0.31961012
1213.0,1213.0,0.19195215
1214.0,1214.0,0.25935626
1215.0,1215.0,0.45006555
1216.0,1216.0,0.4994327
1217.0,1217.0,0.41576132
1218.0,1218.0,0.3223604
1219.0,1219.0,0.52105016
1220.0,1220.0,0.10276185
1221.0,1221.0,0.043639943
1222.0,1222.0,0.039280467
1223.0,1223.0,0.3032053
1224.0,1224.0,0.13563536
1225.0,1225.0,0.10236384
1226.0,1226.0,0.23522699
1227.0,1227.0,0.37517256
1228.0,1228.0,0.1496152
1229.0,1229.0,0.25485516
1230.0,1230.0,0.16953407
1231.0,1231.0,0.30548522
1232.0,1232.0,0.10953782
1233.0,1233.0,0.2719459
1234.0,1234.0,0.28744328
1235.0,1235.0,0.14455037
1236.0,1236.0,0.15058261
1237.0,1237.0,0.57189316
1238.0,1238.0,0.18229079
1239.0,1239.0,0.36284027
1240.0,1240.0,0.6033555
1241.0,1241.0,0.14568289
1242.0,1242.0,0.36490545
1243.0,1243.0,0.26110172
1244.0,1244.0,0.4428112
1245.0,1245.0,0.2626088
1246.0,1246.0,0.19144128
1247.0,1247.0,0.44411662
1248.0,1248.0,0.2352483
1249.0,1249.0,0.059687596
1250.0,1250.0,0.15178183
1251.0,1251.0,0.22927652
1252.0,1252.0,0.045437317
1253.0,1253.0,0.13994746
1254.0,1254.0,0.04996078
1255.0,1255.0,0.05171176
1256.0,1256.0,0.26381013
1257.0,1257.0,0.41276237
1258.0,1258.0,0.29926515
1259.0,1259.0,0.21946773
1260.0,1260.0,0.3228298
1261.0,1261.0,0.2694407
1262.0,1262.0,0.10689668
1263.0,1263.0,0.19000308
1264.0,1264.0,0.18667729
1265.0,1265.0,0.11126091
1266.0,1266.0,0.22312447
1267.0,1267.0,0.13064042
1268.0,1268.0,0.3847491
1269.0,1269.0,0.33922797
1270.0,1270.0,0.35909572
1271.0,1271.0,0.9042898
1272.0,1272.0,0.08973485
1273.0,1273.0,0.3515535
1274.0,1274.0,0.4453476
1275.0,1275.0,0.23534946
1276.0,1276.0,0.38228893
1277.0,1277.0,0.18086842
1278.0,1278.0,0.3798186
1279.0,1279.0,0.77895904
1280.0,1280.0,0.3067598
1281.0,1281.0,0.19827048
1282.0,1282.0,0.23976085
1283.0,1283.0,0.37717462
1284.0,1284.0,0.47477937
1285.0,1285.0,0.14181067
1286.0,1286.0,0.06662592
1287.0,1287.0,0.27952373
1288.0,1288.0,0.16698545
1289.0,1289.0,0.071776
1290.0,1290.0,0.39582965
1291.0,1291.0,0.13765626
1292.0,1292.0,0.019379638
1293.0,1293.0,0.4102417
1294.0,1294.0,0.026622744
1295.0,1295.0,0.24146722
1296.0,1296.0,0.11858622
1297.0,1297.0,0.22138116
1298.0,1298.0,0.22454442
1299.0,1299.0,0.14652921
1300.0,1300.0,0.2871029
1301.0,1301.0,0.052248344
1302.0,1302.0,0.06745532
1303.0,1303.0,0.20164241
1304.0,1304.0,0.25903296
1305.0,1305.0,0.41554353
1306.0,1306.0,0.41001073
1307.0,1307.0,0.2742466
1308.0,1308.0,0.43231577
1309.0,1309.0,0.052370705
1310.0,1310.0,0.26443255
1311.0,1311.0,0.20511603
1312.0,1312.0,0.19696787
1313.0,1313.0,0.3054189
1314.0,1314.0,0.28763574
1315.0,1315.0,0.04282198
1316.0,1316.0,0.3573922
1317.0,1317.0,0.16444795
1318.0,1318.0,0.33629155
1319.0,1319.0,0.07036863
1320.0,1320.0,0.051587332
1321.0,1321.0,0.3444083
1322.0,1322.0,0.3013428
1323.0,1323.0,0.051695015
1324.0,1324.0,0.27602008
1325.0,1325.0,0.08074603
1326.0,1326.0,0.24306904
1327.0,1327.0,0.15988308
1328.0,1328.0,0.0455175
1329.0,1329.0,0.29988495
1330.0,1330.0,0.28573892
1331.0,1331.0,0.24462228
1332.0,1332.0,0.48486906
1333.0,1333.0,0.20131752
1334.0,1334.0,0.041302077
1335.0,1335.0,0.35467798
1336.0,1336.0,0.6694181
1337.0,1337.0,0.060212795
1338.0,1338.0,0.2553727
1339.0,1339.0,0.37820917
1340.0,1340.0,0.41972134
1341.0,1341.0,0.16562304
1342.0,1342.0,0.043190915
1343.0,1343.0,0.4097973
1344.0,1344.0,0.60601586
1345.0,1345.0,0.21390693
1346.0,1346.0,0.05117817
1347.0,1347.0,0.3303311
1348.0,1348.0,0.38658854
1349.0,1349.0,0.31242755
1350.0,1350.0,0.3828017
1351.0,1351.0,0.39432967
1352.0,1352.0,0.03304448
1353.0,1353.0,0.42858
1354.0,1354.0,0.1676694
1355.0,1355.0,0.18626621
1356.0,1356.0,0.35152602
1357.0,1357.0,0.042890843
1358.0,1358.0,0.35842836
1359.0,1359.0,0.42471212
1360.0,1360.0,0.26837373
1361.0,1361.0,0.22802162
1362.0,1362.0,0.35852763
1363.0,1363.0,0.37804717
1364.0,1364.0,0.34456325
1365.0,1365.0,0.20867729
1366.0,1366.0,0.30786625
1367.0,1367.0,0.4734006
1368.0,1368.0,0.2798551
1369.0,1369.0,0.050360855
1370.0,1370.0,0.2732203
1371.0,1371.0,0.13331832
1372.0,1372.0,0.19651501
1373.0,1373.0,0.38807195
1374.0,1374.0,0.21883231
1375.0,1375.0,0.38227934
1376.0,1376.0,0.34950614
1377.0,1377.0,0.48465422
1378.0,1378.0,0.59038407
1379.0,1379.0,0.22779386
1380.0,1380.0,0.23453222
1381.0,1381.0,0.16326807
1382.0,1382.0,0.45163366
1383.0,1383.0,0.22404638
1384.0,1384.0,0.23121376
1385.0,1385.0,0.31471512
1386.0,1386.0,0.17745219
1387.0,1387.0,0.3744851
1388.0,1388.0,0.41877916
1389.0,1389.0,0.106229395
1390.0,1390.0,0.26440665
1391.0,1391.0,0.31174722
1392.0,1392.0,0.2852892
1393.0,1393.0,0.3726745
1394.0,1394.0,0.27243623
1395.0,1395.0,0.122060485
1396.0,1396.0,0.23461984
1397.0,1397.0,0.2006939
1398.0,1398.0,0.09849195
1399.0,1399.0,0.29048926
1400.0,1400.0,0.3853874
1401.0,1401.0,0.11450723
1402.0,1402.0,0.26174727
1403.0,1403.0,0.062782854
1404.0,1404.0,0.4045141
1405.0,1405.0,0.18559071
1406.0,1406.0,0.08003179
1407.0,1407.0,0.30310258
1408.0,1408.0,0.18142323
1409.0,1409.0,0.22933865
1410.0,1410.0,0.26586545
1411.0,1411.0,0.1691844
1412.0,1412.0,0.24575904
1413.0,1413.0,0.20727906
1414.0,1414.0,0.36061016
1415.0,1415.0,0.33100256
1416.0,1416.0,0.230519
1417.0,1417.0,0.044698756
1418.0,1418.0,0.24383023
1419.0,1419.0,0.2777714
1420.0,1420.0,0.3023366
1421.0,1421.0,0.346789
1422.0,1422.0,0.2403262
1423.0,1423.0,0.09021438
1424.0,1424.0,0.24482493
1425.0,1425.0,0.009778416
1426.0,1426.0,0.48697746
1427.0,1427.0,0.03893972
1428.0,1428.0,0.21882838
1429.0,1429.0,0.36647162
1430.0,1430.0,0.061680954
1431.0,1431.0,0.39420488
1432.0,1432.0,0.45016626
1433.0,1433.0,0.24849787
1434.0,1434.0,0.04461499
1435.0,1435.0,0.26579463
1436.0,1436.0,0.269283
1437.0,1437.0,0.19004263
1438.0,1438.0,0.22592796
1439.0,1439.0,0.5647497
1440.0,1440.0,0.164155
1441.0,1441.0,0.42029753
1442.0,1442.0,0.24064516
1443.0,1443.0,0.41088706
1444.0,1444.0,0.036580738
1445.0,1445.0,0.21121189
1446.0,1446.0,0.33149615
1447.0,1447.0,0.18845037
1448.0,1448.0,0.30604053
1449.0,1449.0,0.2783828
1450.0,1450.0,0.43502057
1451.0,1451.0,0.106723405
1452.0,1452.0,0.22018181
1453.0,1453.0,0.33501473
1454.0,1454.0,0.5441544
1455.0,1455.0,0.39650324
1456.0,1456.0,0.1909907
1457.0,1457.0,0.17565659
1458.0,1458.0,0.28424826
1459.0,1459.0,0.2796986
1460.0,1460.0,0.27303973
1461.0,1461.0,0.40093786
1462.0,1462.0,0.18259443
1463.0,1463.0,0.33291504
1464.0,1464.0,0.19951285
1465.0,1465.0,0.32349834
1466.0,1466.0,0.24365391
1467.0,1467.0,0.36674693
1468.0,1468.0,0.29802728
1469.0,1469.0,0.68313944
1470.0,1470.0,0.17889361
1471.0,1471.0,0.30191696
1472.0,1472.0,0.30625248
1473.0,1473.0,0.30943507
1474.0,1474.0,0.22444494
1475.0,1475.0,0.11013193
1476.0,1476.0,0.050502438
1477.0,1477.0,0.054881677
1478.0,1478.0,0.3165968
1479.0,1479.0,0.518129
1480.0,1480.0,0.21409717
1481.0,1481.0,0.26195243
1482.0,1482.0,0.6528208
1483.0,1483.0,0.6683674
1484.0,1484.0,0.81828076
1485.0,1485.0,0.21598531
1486.0,1486.0,0.2965535
1487.0,1487.0,0.25370425
1488.0,1488.0,0.2805401
1489.0,1489.0,0.016637225
1490.0,1490.0,0.39962667
1491.0,1491.0,0.050800584
1492.0,1492.0,0.3517346
1493.0,1493.0,0.06736069
1494.0,1494.0,0.45966002
1495.0,1495.0,0.060360197
1496.0,1496.0,0.3193153
1497.0,1497.0,0.40123212
1498.0,1498.0,0.42477903
1499.0,1499.0,0.2957399
1500.0,1500.0,0.04852723
1501.0,1501.0,0.5172836
1502.0,1502.0,0.52699727
1503.0,1503.0,0.13760142
1504.0,1504.0,0.30367464
1505.0,1505.0,0.16992956
1506.0,1506.0,0.65998596
1507.0,1507.0,0.044822376
1508.0,1508.0,0.14015096
1509.0,1509.0,0.22254594
1510.0,1510.0,0.18038839
1511.0,1511.0,0.4673655
1512.0,1512.0,0.31284213
1513.0,1513.0,0.3055505
1514.0,1514.0,0.71121645
1515.0,1515.0,0.5063681
1516.0,1516.0,0.91982335
1517.0,1517.0,0.010643184
1518.0,1518.0,0.39468506
1519.0,1519.0,0.24347296
1520.0,1520.0,0.25054923
1521.0,1521.0,0.57579124
1522.0,1522.0,0.3321934
1523.0,1523.0,0.2872404
1524.0,1524.0,0.3867004
1525.0,1525.0,0.39497805
1526.0,1526.0,0.15478426
1527.0,1527.0,0.23024492
1528.0,1528.0,0.20236614
1529.0,1529.0,0.19548276
1530.0,1530.0,0.67183805
1531.0,1531.0,0.25114354
1532.0,1532.0,0.05103336
1533.0,1533.0,0.35159412
1534.0,1534.0,0.46348506
1535.0,1535.0,0.20648439
1536.0,1536.0,0.054326948
1537.0,1537.0,0.2425617
1538.0,1538.0,0.1178785
1539.0,1539.0,0.3164022
1540.0,1540.0,0.26679108
1541.0,1541.0,0.26895273
1542.0,1542.0,0.3110049
1543.0,1543.0,0.25582966
1544.0,1544.0,0.20087102
1545.0,1545.0,0.37198988
1546.0,1546.0,0.06215314
1547.0,1547.0,0.35817802
1548.0,1548.0,0.0890109
1549.0,1549.0,0.3306674
1550.0,1550.0,0.10681278
1551.0,1551.0,0.14569893
1552.0,1552.0,0.4216003
1553.0,1553.0,0.47775078
1554.0,1554.0,0.15721402
1555.0,1555.0,0.06581276
1556.0,1556.0,0.25461435
1557.0,1557.0,0.5157878
1558.0,1558.0,0.27568087
1559.0,1559.0,0.13265279
1560.0,1560.0,0.27074337
1561.0,1561.0,0.27362275
1562.0,1562.0,0.42692864
1563.0,1563.0,0.122568026
1564.0,1564.0,0.42348757
1565.0,1565.0,0.29498956
1566.0,1566.0,0.44386467
1567.0,1567.0,0.29367983
1568.0,1568.0,0.7545492
1569.0,1569.0,0.06614802
1570.0,1570.0,0.010933417
1571.0,1571.0,0.42630944
1572.0,1572.0,0.31604615
1573.0,1573.0,0.15968679
1574.0,1574.0,0.3251045
1575.0,1575.0,0.28367004
1576.0,1576.0,0.2000989
1577.0,1577.0,0.04889665
1578.0,1578.0,0.48095432
1579.0,1579.0,0.23450114
1580.0,1580.0,0.1207208
1581.0,1581.0,0.31673428
1582.0,1582.0,0.61667395
1583.0,1583.0,0.39717892
1584.0,1584.0,0.3339325
1585.0,1585.0,0.21040727
1586.0,1586.0,0.36023706
1587.0,1587.0,0.31215528
1588.0,1588.0,0.2080962
1589.0,1589.0,0.050511785
1590.0,1590.0,0.03416216
1591.0,1591.0,0.03709412
1592.0,1592.0,0.27003413
1593.0,1593.0,0.43530515
1594.0,1594.0,0.039869435
1595.0,1595.0,0.055977922
1596.0,1596.0,0.5090771
1597.0,1597.0,0.23811367
1598.0,1598.0,0.40835425
1599.0,1599.0,0.2602692
1600.0,1600.0,0.077237256
1601.0,1601.0,0.24279895
1602.0,1602.0,0.524583
1603.0,1603.0,0.66230464
1604.0,1604.0,0.2307759
1605.0,1605.0,0.051843822
1606.0,1606.0,0.21610032
1607.0,1607.0,0.21749434
1608.0,1608.0,0.34354112
1609.0,1609.0,0.5005441
1610.0,1610.0,0.31625658
1611.0,1611.0,0.2198302
1612.0,1612.0,0.22048621
1613.0,1613.0,0.2669549
1614.0,1614.0,0.23709744
1615.0,1615.0,0.22449884
1616.0,1616.0,0.22116771
1617.0,1617.0,0.07501197
1618.0,1618.0,0.6020969
1619.0,1619.0,0.096343115
1620.0,1620.0,0.19451939
1621.0,1621.0,0.15273573
1622.0,1622.0,0.39024752
1623.0,1623.0,0.35791472
1624.0,1624.0,0.3017247
1625.0,1625.0,0.2531825
1626.0,1626.0,0.35775432
1627.0,1627.0,0.040092215
1628.0,1628.0,0.6719205
1629.0,1629.0,0.065095626
1630.0,1630.0,0.05205618
1631.0,1631.0,0.28602406
1632.0,1632.0,0.100396484
1633.0,1633.0,0.24244858
1634.0,1634.0,0.20479654
1635.0,1635.0,0.45834863
1636.0,1636.0,0.31924242
1637.0,1637.0,0.18533824
1638.0,1638.0,0.2620574
1639.0,1639.0,0.12823975
1640.0,1640.0,0.17212716
1641.0,1641.0,0.1096043
1642.0,1642.0,0.1677652
1643.0,1643.0,0.123253286
1644.0,1644.0,0.24423139
1645.0,1645.0,0.17262751
1646.0,1646.0,0.32566598
1647.0,1647.0,0.5304035
1648.0,1648.0,0.30072758
1649.0,1649.0,0.1215844
1650.0,1650.0,0.46501145
1651.0,1651.0,0.4870695
1652.0,1652.0,0.24972025
1653.0,1653.0,0.36446437
1654.0,1654.0,0.26975584
1655.0,1655.0,0.44259408
1656.0,1656.0,0.39602703
1657.0,1657.0,0.042392038
1658.0,1658.0,0.008954143
1659.0,1659.0,0.19197597
1660.0,1660.0,0.20652024
1661.0,1661.0,0.2183998
1662.0,1662.0,0.23467451
1663.0,1663.0,0.047359757
1664.0,1664.0,0.31477028
1665.0,1665.0,0.40077358
1666.0,1666.0,0.30285478
1667.0,1667.0,0.42868322
1668.0,1668.0,0.2838281
1669.0,1669.0,0.04433802
1670.0,1670.0,0.50692475
1671.0,1671.0,0.44169363
1672.0,1672.0,0.20366271
1673.0,1673.0,0.34571466
1674.0,1674.0,0.13919255
1675.0,1675.0,0.36162472
1676.0,1676.0,0.12670514
1677.0,1677.0,0.036420595
1678.0,1678.0,0.22269832
1679.0,1679.0,0.13000636
1680.0,1680.0,0.45855114
1681.0,1681.0,0.24433729
1682.0,1682.0,0.16877256
1683.0,1683.0,0.22706228
1684.0,1684.0,0.017381027
1685.0,1685.0,0.35339972
1686.0,1686.0,0.008720439
1687.0,1687.0,0.05214371
1688.0,1688.0,0.161197
1689.0,1689.0,0.22268672
1690.0,1690.0,0.26252234
1691.0,1691.0,0.33302963
1692.0,1692.0,0.23612468
1693.0,1693.0,0.11328347
1694.0,1694.0,0.030619508
1695.0,1695.0,0.13291863
1696.0,1696.0,0.30821356
1697.0,1697.0,0.6336279
1698.0,1698.0,0.3475945
1699.0,1699.0,0.272969
1700.0,1700.0,0.07012931
1701.0,1701.0,0.3027167
1702.0,1702.0,0.25193068
1703.0,1703.0,0.21330068
1704.0,1704.0,0.2772885
1705.0,1705.0,0.06093562
1706.0,1706.0,0.29382867
1707.0,1707.0,0.13538422
1708.0,1708.0,0.3205892
1709.0,1709.0,0.20073006
1710.0,1710.0,0.04187323
1711.0,1711.0,0.13243464
1712.0,1712.0,0.38893062
1713.0,1713.0,0.40012303
1714.0,1714.0,0.41462636
1715.0,1715.0,0.68069607
1716.0,1716.0,0.45506096
1717.0,1717.0,0.04429884
1718.0,1718.0,0.18752149
1719.0,1719.0,0.070835486
1720.0,1720.0,0.23458302
1721.0,1721.0,0.18966675
1722.0,1722.0,0.47466034
1723.0,1723.0,0.30055758
1724.0,1724.0,0.17001924
1725.0,1725.0,0.27677962
1726.0,1726.0,0.2736406
1727.0,1727.0,0.22794475
1728.0,1728.0,0.17645326
1729.0,1729.0,0.21490815
1730.0,1730.0,0.07956739
1731.0,1731.0,0.6044962
1732.0,1732.0,0.34814507
1733.0,1733.0,0.47827497
1734.0,1734.0,0.26713708
1735.0,1735.0,0.22223577
1736.0,1736.0,0.34916997
1737.0,1737.0,0.30950227
1738.0,1738.0,0.4373727
1739.0,1739.0,0.23645881
1740.0,1740.0,0.11721687
1741.0,1741.0,0.45038423
1742.0,1742.0,0.2679328
1743.0,1743.0,0.6671109
1744.0,1744.0,0.26435342
1745.0,1745.0,0.23648737
1746.0,1746.0,0.18492879
1747.0,1747.0,0.17654891
1748.0,1748.0,0.10647172
1749.0,1749.0,0.2599926
1750.0,1750.0,0.23933499
1751.0,1751.0,0.42133397
1752.0,1752.0,0.1171897
1753.0,1753.0,0.2048347
1754.0,1754.0,0.125325
1755.0,1755.0,0.21864834
1756.0,1756.0,0.28979757
1757.0,1757.0,0.49909914
1758.0,1758.0,0.16545644
1759.0,1759.0,0.1623623
1760.0,1760.0,0.39327288
1761.0,1761.0,0.07499124
1762.0,1762.0,0.06096591
1763.0,1763.0,0.3207262
1764.0,1764.0,0.3003139
1765.0,1765.0,0.10075235
1766.0,1766.0,0.21038601
1767.0,1767.0,0.15625785
1768.0,1768.0,0.22409885
1769.0,1769.0,0.09051306
1770.0,1770.0,0.2644438
1771.0,1771.0,0.31522322
1772.0,1772.0,0.17186658
1773.0,1773.0,0.34503207
1774.0,1774.0,0.24444242
1775.0,1775.0,0.2407207
1776.0,1776.0,0.25678736
1777.0,1777.0,0.07330917
1778.0,1778.0,0.22807357
1779.0,1779.0,0.2445466
1780.0,1780.0,0.46536392
1781.0,1781.0,0.23498383
1782.0,1782.0,0.4503758
1783.0,1783.0,0.11059058
1784.0,1784.0,0.2669559
1785.0,1785.0,0.07443142
1786.0,1786.0,0.033395957
1787.0,1787.0,0.47343412
1788.0,1788.0,0.106159285
1789.0,1789.0,0.33471394
1790.0,1790.0,0.06414819
1791.0,1791.0,0.42783013
1792.0,1792.0,0.28127792
1793.0,1793.0,0.14177613
1794.0,1794.0,0.224812
1795.0,1795.0,0.1887523
1796.0,1796.0,0.055652913
1797.0,1797.0,0.20441358
1798.0,1798.0,0.34643716
1799.0,1799.0,0.35967442
1800.0,1800.0,0.13073057
1801.0,1801.0,0.17046613
1802.0,1802.0,0.1856267
1803.0,1803.0,0.32058844
1804.0,1804.0,0.8261739
1805.0,1805.0,0.16426742
1806.0,1806.0,0.41800034
1807.0,1807.0,0.22817007
1808.0,1808.0,0.17854765
1809.0,1809.0,0.31482023
1810.0,1810.0,0.22382592
1811.0,1811.0,0.032755338
1812.0,1812.0,0.046275567
1813.0,1813.0,0.1105781
1814.0,1814.0,0.19637781
1815.0,1815.0,0.19730367
1816.0,1816.0,0.103458494
1817.0,1817.0,0.35825887
1818.0,1818.0,0.17064798
1819.0,1819.0,0.1565441
1820.0,1820.0,0.3070518
1821.0,1821.0,0.40046072
1822.0,1822.0,0.0743154
1823.0,1823.0,0.42526066
1824.0,1824.0,0.31699616
1825.0,1825.0,0.03322088
1826.0,1826.0,0.24046493
1827.0,1827.0,0.05621019
1828.0,1828.0,0.11460914
1829.0,1829.0,0.5900207
1830.0,1830.0,0.16517864
1831.0,1831.0,0.20515378
1832.0,1832.0,0.088205405
1833.0,1833.0,0.15322505
1834.0,1834.0,0.23876984
1835.0,1835.0,0.303184
1836.0,1836.0,0.12874927
1837.0,1837.0,0.21198241
1838.0,1838.0,0.08034412
1839.0,1839.0,0.29950517
1840.0,1840.0,0.3523019
1841.0,1841.0,0.30557355
1842.0,1842.0,0.28505903
1843.0,1843.0,0.038645662
1844.0,1844.0,0.5801762
1845.0,1845.0,0.26122558
1846.0,1846.0,0.15360709
1847.0,1847.0,0.17312384
1848.0,1848.0,0.23429282
1849.0,1849.0,0.5398117
1850.0,1850.0,0.2197091
1851.0,1851.0,0.32849813
1852.0,1852.0,0.14849864
1853.0,1853.0,0.06519885
1854.0,1854.0,0.27052417
1855.0,1855.0,0.03882209
1856.0,1856.0,0.062673196
1857.0,1857.0,0.16821909
1858.0,1858.0,0.14110619
1859.0,1859.0,0.3357791
1860.0,1860.0,0.37462527
1861.0,1861.0,0.19518763
1862.0,1862.0,0.061957996
1863.0,1863.0,0.17673963
1864.0,1864.0,0.38520446
1865.0,1865.0,0.24408919
1866.0,1866.0,0.35959852
1867.0,1867.0,0.18386611
1868.0,1868.0,0.36115125
1869.0,1869.0,0.06259272
1870.0,1870.0,0.23313673
1871.0,1871.0,0.24077788
1872.0,1872.0,0.06217589
1873.0,1873.0,0.4743792
1874.0,1874.0,0.05131867
